subject,condition,cycle,RBLA_deg,PBLV_degs,MC_rpm,MCP_wkg,PCP_wkg,PVCF_bw,MVHF_bw,RVCOMD_m,PPCOMP_wkg,PNCOMP_wkg,NHPC_perc,NKPC_perc,NAPC_perc,NLBPC_perc,NUBPC_perc,PMP_wkg,HEMA_rat,KEMA_rat,AEMA_rat,MGM_perc,MRF_perc,MBF_perc,MVL_perc,MMG_perc,MSO_perc,MTA_perc
1,3,10,1.7239027899026,10.5609262656321,70.5407784392374,5.28224402241101,10.5918003713321,1.49326932687793,0.234482208521313,0.0600863233552795,5.48266410213379,-4.46488182575552,63.9600540231853,7.96598348797153,27.8106020111028,99.7366395222596,-98.7366395222596,9.3180767726849,0.293954787496102,0.649269117240626,0.299257116619481,35.0211532616991,18.3273851156435,22.2668767923318,37.1317970741726,31.4631151793971,13.5581648878027,37.4696730987923
1,3,11,1.81074923930894,9.6111522453895,70.2210834272675,5.19685659465307,10.9294066186247,1.53568890526659,0.219545227152956,0.0651576287881397,6.03289492101673,-4.92827624091317,63.5148315981673,8.07695930953959,29.9357364776385,101.527527385345,-100.527527385345,10.1503613472967,0.277329153103758,0.579978948902183,0.292276681759011,39.2285601603629,18.8232301595093,21.2347299293974,38.0434770865674,32.7233896745859,15.8158779637339,43.0326314418158
2,1,4,4.92991255808269,40.7002043928484,66.8804023547917,5.20237365331272,9.01853322142735,1.26718646482376,0.206970951904303,0.0413776167495841,3.49265766126518,-1.86576680028045,73.1504681072289,0.472798135160599,24.2530521867029,97.8763184290923,-96.8763184290923,7.77810419333703,0.340858909221849,1.39282169038269,0.33266030272813,11.0071954426586,24.3560286129731,23.6117422513425,32.2414070384925,26.3521384869915,28.7814964366172,22.1478903605886
2,1,7,7.68229510129731,30.8650440232478,61.3412802946046,4.83394864295974,8.15851946590306,1.43015802551667,0.130552728148565,0.0438375902804775,2.98980406091575,-3.09839471193502,35.963145841948,38.9665026682375,25.4680083490813,100.397656859267,-99.3976568592667,6.57470958376425,0.34147186705713,0.728452329332769,0.307875100736933,14.682897812353,19.1220708661986,29.0168403883959,27.6040821720441,27.8115521423895,28.5105711238312,20.93373599474
2,1,8,8.35315835746212,53.0684052900523,66.6198921400122,5.30699679837128,10.1652066944569,1.28565177767754,0.146508435867373,0.04231433,2.84685747858982,-2.03756712248173,54.7123883753633,25.6936046620678,23.1943179348658,103.600310972297,-102.600310972297,8.25074360240842,0.227431871110347,0.581201641135874,0.302043290374078,17.0214766337623,27.0646040856095,25.7450158105151,35.5983637947851,32.3025694834006,32.0530661916909,26.9279762288988
2,2,1,3.78931962218195,27.6521229768488,69.0619737314707,5.05843285006835,8.19852458466659,1.33328148655103,0.155385423432292,0.027421960890152,2.47537307177134,-1.83738027719313,38.3803364731938,38.4720539251563,22.2626518535102,99.1150422518604,-98.1150422518604,7.20175094345295,0.262621183072958,0.54040151467677,0.321339888073953,13.593508505323,26.5275815060713,22.1466282988623,27.653916433208,32.6995952058599,30.0800823478057,23.2463618801875
2,2,2,3.01269052479457,17.3650060735115,71.1500325839558,5.19769582755188,8.2773877145039,1.26361413159388,0.162568176416473,0.0281548364056439,2.39440263878532,-1.8939699348306,41.5134415915097,31.3099458789547,25.0502809356336,97.873668406098,-96.873668406098,7.54128255410533,0.294788327020472,0.632214201316873,0.318563935520512,16.1820430895282,22.1240530120237,25.1680444803702,30.5883932736283,32.3229761055956,29.2181584246006,27.5414980858699
2,2,4,3.4958639993283,25.4321957948805,75.9271121722877,5.43230209850419,8.97756408863834,1.12169184802359,0.156028659741395,0.0204700164169376,1.51868534469679,-1.07252826281074,37.273183381506,39.4403977877237,22.9151360699976,99.6287172392272,-98.6287172392272,7.99573045277405,0.269572776526995,0.91514155541258,0.310507974007272,10.2687830227177,29.0846960498396,20.0355515239015,30.4867771690806,35.1842485101027,24.6017368013684,27.2719391904144
2,2,10,3.89798493946619,33.4617344589175,69.5117685423994,4.55271861993357,9.09407409630086,1.2411947341775,0.196503494455879,0.0321182776514819,2.42607772258021,-1.54226943525532,53.1277112414707,27.3374659724609,21.7918514849013,102.257028698833,-101.257028698833,7.83335263345719,0.265789524838973,0.785998817249942,0.309267169213148,17.1428665935113,25.6267851401844,23.5654159885171,31.8224689225345,31.8418196828017,27.5789655579516,26.7538713281199
2,2,11,5.61353523218961,32.3271908144297,65.8448556324025,4.9328139281632,7.41312131909148,1.34189029048284,0.131644121153847,0.0341642157800137,2.56243876066118,-2.11306417375252,46.9127012422103,26.8579164723602,18.8525650885887,92.6231828031592,-91.6231828031592,6.22423984781055,0.272258679040552,0.590483267673961,0.305596761854151,12.6984931144224,26.426824914793,22.9097107128018,31.7303143429222,24.0484261047694,21.7720845855289,20.1587954921565
2,3,1,0.711778352194148,9.43069072539997,73.5030617343321,4.85765385456869,8.70204698382444,0.885416050629446,0.3323720117366,0.0173962071209088,1.05437953077924,-1.19489630622715,28.661256644533,44.1016198801038,21.0427350603212,93.8056115849581,-92.8056115849581,8.06702595990117,0.659785820655979,1.34792210565981,0.355953457141498,5.12894332923661,26.8620680952222,15.745420600116,28.1786036932239,17.9268418626669,15.2688626354362,24.8484068398502
2,3,2,0.998096044203346,7.92963337939698,73.4087100839189,4.73542652092334,7.63862460526738,1.06136739546731,0.325150246286032,0.0264209662797412,2.06287716515737,-1.67171415383558,27.037927315761,45.5961503989205,20.509267846622,93.1433455613035,-92.1433455613035,6.77532557894599,0.645427186490996,2.36253222352578,0.35727511499415,5.48071112655809,24.4250153725628,16.3929529855971,26.2904795658277,18.2509506163006,18.9270509348376,25.4158619942805
2,3,3,1.20591577095974,8.13370695012741,73.0377744440932,4.85251760185,7.81099786694313,1.00990797237187,0.326487497050469,0.0204322972527502,1.73754770148405,-1.48727182597643,31.5290075434736,38.3945672876854,23.3281500308265,93.2517248619856,-92.2517248619856,7.05147538520476,0.52798685019845,5.70914859111471,0.349058095525885,6.68223678577573,28.1452359442053,17.4368695939024,29.9257835800311,22.1222634785392,18.5109660649838,24.6916361487433
2,3,4,1.33510809025923,11.7750619151135,73.5269132354642,5.15833547268994,7.92013329616437,1.14006672005904,0.305568166181391,0.0269285141247186,2.28468980611719,-1.74941323320789,30.0572918054852,40.7919332374259,21.7400656098529,92.589290652764,-91.589290652764,6.3328822066455,0.41686406755014,1.3139387452743,0.322936875716692,8.83039083126075,28.6981287721497,15.4356444145094,26.7242601580449,21.9322960977465,18.5078526829274,30.5038075083557
2,3,11,1.21581892197366,8.29950160012724,69.8229375016309,4.62742691884233,8.49106719075196,1.22669524228219,0.303780196798693,0.0372339373908481,2.96423434175544,-2.85217493290484,39.6440416577804,36.4678514524041,22.8363676586033,98.9482607687878,-97.9482607687878,7.7420129707055,0.365642761543065,1.15630841167148,0.316666096209552,8.20236609193111,23.6814436569456,16.9664756554666,31.3916978350907,19.183685678723,13.7665057143936,21.862992929803
